m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missingT
238.696091	199.966147	2.411416	2.736019	3.024224	581.046971	120.461858	1.057972	1.362171	0.080952	147461.787897	511.533079
132.515255	47.236227	2.907818	3.030571	2.434736	102.237121	57.607909	2.585696	0.304552	1.898373	34086.831875	298.195655
153.363937	82.500315	1.035708	2.049537	2.478913	157.901759	51.797505	2.162571	0.943008	1.537601	104486.110600	278.474021
158.221772	45.772593	2.064759	1.706142	2.660586	158.528294	36.938984	2.807323	0.649116	2.664853	6505.259094	148.877705
169.034287	68.436376	3.053106	2.597253	1.516774	125.909191	37.683132	1.380309	1.193853	0.404425	50690.977443	451.369957
155.387580	78.639222	1.774131	2.968107	2.278441	157.692029	51.310714	2.954255	0.405591	1.421544	114544.815364	394.950231
133.331229	71.372993	1.891880	2.332810	1.838909	113.917700	58.024337	1.965110	2.118260	0.711064	111278.030081	337.194826
417.381914	259.746512	2.069000	2.536227	1.780864	164.466551	79.992632	0.438833	1.064678	0.315115	11284.760684	202.736470
264.270514	89.298077	2.606278	1.833229	0.319567	166.081787	39.671798	1.058568	2.081278	0.037187	123947.581841	415.564436
270.166370	163.291939	2.000640	1.854936	1.516959	247.677764	55.734002	2.704487	0.375237	0.465950	63269.737569	144.957164
224.247396	71.084812	1.830560	2.266871	1.762548	137.552083	28.247231	2.343214	2.890611	2.790561	294920.326502	476.535036
342.759900	231.931373	2.901192	2.328330	0.557273	159.245899	45.550577	0.930908	0.985908	2.626041	12878.630983	113.644026
148.001984	66.469377	2.615021	2.358855	2.538330	73.268474	13.963916	1.277528	0.611554	0.063377	11406.740197	230.308082
221.571073	84.193334	2.446815	0.703169	1.552959	161.821888	142.433514	2.942723	2.350351	0.825067	28037.365567	371.869992
178.993583	79.172560	1.438394	2.839188	2.994057	130.278967	40.560012	2.078506	0.124755	1.202647	161252.342587	568.353356
229.830477	191.200478	2.540993	2.581073	2.650049	678.774607	221.882070	1.603450	0.990170	0.910907	233512.857835	633.639661
152.229230	83.060326	2.233458	2.356200	3.010342	127.287493	93.808409	1.561991	0.548180	1.142679	6432.978554	162.017957
161.084579	57.232881	2.414259	2.460128	2.873406	435.253569	112.383314	1.951222	0.442220	0.609753	178656.190628	410.122015
322.059361	167.091070	2.529817	2.753129	2.830752	209.154162	52.992185	0.056506	1.508054	1.925162	209.019998	357.754416
246.073475	40.549719	0.886954	2.170485	2.669126	104.707937	68.221267	3.123552	2.454010	0.903091	16878.293538	159.228192
222.211916	105.729151	0.352395	2.636217	2.934889	207.968025	179.713054	0.468938	2.714230	2.072416	1810.266883	620.977114
210.275404	90.070311	0.848282	2.863570	1.782183	144.869941	25.256042	2.480112	2.695062	2.301341	29685.017761	189.501681
253.353674	165.769390	0.550527	1.210258	1.124336	188.977086	125.658347	2.599006	2.965024	2.247855	36204.447265	83.859746
121.667183	36.823066	2.038101	2.821102	2.139242	78.009718	22.127747	2.027804	0.883918	1.288004	12284.250034	158.826915
175.879454	76.767457	2.827045	2.757456	1.872312	141.427317	78.526010	0.582983	0.913014	0.985023	12022.458786	331.442208
185.292405	69.764159	1.881979	2.990509	1.597789	161.151737	37.798230	1.215576	2.909671	1.574041	13144.652556	116.779480
268.698537	221.658047	1.457153	1.952113	0.610418	127.357320	34.681001	2.905820	2.197430	2.719266	132933.655622	231.728643
382.362355	189.875106	1.913274	1.386291	0.940793	306.993031	227.279502	2.019902	1.585469	1.241960	20525.510787	44.322601
125.541292	47.628908	2.130116	1.399566	1.714367	133.899969	50.131157	2.493801	3.064133	1.065667	157105.019057	346.769188
670.858203	471.255865	0.151198	2.271928	1.115174	312.205119	139.767343	2.718314	1.992567	0.668729	427264.655809	382.454038
178.938236	79.287648	1.983576	2.755037	2.287441	108.440704	57.886803	3.113121	1.901137	0.956606	67253.845957	319.587469
146.923857	84.252956	2.418666	2.938459	3.135005	135.808433	18.375774	0.315561	0.850831	0.173862	4746.870289	344.255588
191.766676	130.539564	2.032870	2.382566	3.106534	394.793960	118.353470	2.035896	1.285704	1.057591	65264.794474	403.035199
122.588786	19.545018	2.388112	2.951386	3.123386	161.712344	30.852847	2.146749	0.436076	0.489863	24367.459765	128.215273
165.283859	122.768015	2.615866	3.064126	3.107766	66.143757	30.783214	2.445896	1.673290	2.993210	46333.184020	534.784819
365.769074	267.592199	3.000646	2.852351	3.100987	179.407870	78.116100	2.813173	0.559364	1.638833	132013.009487	533.204681
134.099781	37.300913	0.207973	2.615731	2.614815	216.283738	70.840624	3.132721	0.347986	1.928294	203359.278486	307.575228
437.710997	251.884443	1.101195	2.498664	1.783184	130.262468	53.111687	0.672351	1.872909	1.129147	21422.642332	461.288975
194.921828	100.744847	2.881449	0.185317	0.844246	256.748402	39.494124	2.645470	1.686948	2.310510	251416.192010	296.533274
180.141823	119.806857	2.870411	2.543888	3.132005	106.913705	46.485200	0.731139	0.999450	2.776271	11512.085839	488.087745
154.830110	83.831552	3.108630	1.010786	1.584608	233.585987	92.172399	2.627286	2.279576	1.183219	111420.013723	292.329696
151.834622	77.861638	2.952349	2.403106	2.680957	162.076694	69.420500	1.744271	0.836167	0.040491	38926.589270	182.174679
215.913813	196.340738	2.827334	2.725767	3.134505	148.304729	71.824845	2.227670	0.686232	0.885429	26424.410152	253.987743
165.389981	82.469887	0.565256	0.622140	1.732286	153.114243	30.548884	2.856818	2.648025	2.300229	105732.177208	212.436170
484.315529	83.717872	0.658466	2.652030	2.145954	193.966149	61.460329	1.262483	2.301783	1.245270	126050.873329	670.829164
161.464469	55.659075	2.027437	2.147504	2.419097	526.338842	236.458217	2.877069	0.332153	1.251760	351686.527477	477.930322
485.444403	415.544772	0.469366	1.608155	2.960900	136.891375	83.387265	2.059737	2.355913	1.437211	73328.251832	320.095500
166.521220	84.763497	2.129750	2.991013	2.829961	132.082950	125.675819	0.334948	0.414049	0.511436	273.590608	257.595637
239.189623	210.986818	3.006979	2.926111	1.859934	124.745904	51.827268	2.893703	0.676707	2.117173	62222.164716	215.077250
147.298981	73.892450	2.271350	3.000014	2.127992	391.808035	212.272965	1.922151	0.726980	1.171907	29205.043176	253.945247
160.576460	32.136782	1.822463	1.152226	1.377275	155.178577	97.384085	2.875761	2.316874	2.731573	51159.308798	194.094979
180.483469	31.002012	2.767088	2.037406	1.614522	165.722563	66.814571	0.832432	0.450940	0.091518	16951.111191	189.743106
143.361609	54.818658	0.223268	3.140370	2.984489	155.787265	70.181171	3.050377	2.588469	1.999175	70918.161551	455.587684
163.508938	33.994515	1.768552	2.656502	2.509595	113.965191	31.556336	2.540846	0.564728	0.303541	6897.863437	203.664765
180.522829	71.556820	3.008171	2.306255	3.015006	107.848130	78.349620	0.574718	0.944928	1.599694	2110.474352	339.528546
147.140081	83.225048	1.991718	2.899192	2.621034	110.605408	32.650544	1.220854	2.753761	1.066178	33480.393585	382.739372
666.214867	507.526217	0.477079	2.361390	0.949833	216.782320	39.232108	2.922656	1.469352	0.797152	17222.229690	44.421016
167.214445	73.802643	2.743599	2.438504	1.819979	255.879583	71.254616	2.078894	2.493806	2.820577	92723.102031	536.010783
160.587263	46.328066	2.706062	1.233951	1.370422	139.477996	46.426620	3.064023	2.246990	2.529375	441570.030206	544.333389
174.317774	137.466810	1.831618	2.395734	2.729383	103.699288	53.842559	1.612324	3.059489	0.303154	34711.604673	395.500072
243.024178	206.038939	1.578365	2.240336	2.136175	145.712902	38.486270	2.912183	0.551299	1.654368	200841.322969	418.997310
141.825576	47.255569	0.814764	2.706237	2.663868	176.875813	80.692081	3.096819	1.743574	3.048269	236531.484771	444.971600
231.005185	75.588820	2.972363	1.433279	1.627608	170.131489	76.002752	0.752703	1.591158	2.897531	16289.585402	248.589345
525.725989	331.118370	2.701874	2.586781	2.839049	234.698048	108.950892	0.368186	1.431380	2.286398	9298.525179	393.903410
172.546193	82.405947	3.055560	2.893373	2.737717	153.302858	28.507765	2.466378	0.016530	0.136318	194074.106463	537.450925
245.111839	88.087227	1.873395	2.632047	2.467826	261.820293	75.796257	1.454204	2.162029	2.361568	101855.046368	517.106300
134.201734	35.565465	1.809867	2.453310	3.102674	217.431760	26.464428	1.584374	0.240334	0.754736	27995.454560	185.596059
769.901447	691.140179	2.999189	2.849153	2.727902	152.571552	53.670659	2.535219	0.232433	1.319998	52918.508665	261.814387
102.683673	67.269547	2.741500	3.063324	1.836134	115.891982	62.632480	2.170598	0.535966	0.883763	15357.687414	188.478115
66.230777	28.539413	1.602628	1.404532	0.877333	331.752001	103.353807	2.091918	3.053435	2.292792	146368.177008	241.512296
138.353354	123.152452	0.409600	2.957286	2.809753	164.197804	71.356178	2.523389	2.177962	0.165010	128554.794578	375.282110
205.936789	108.013484	2.130626	2.732642	2.434225	153.596202	34.452118	0.501670	2.788243	1.987657	6186.485870	330.696853
168.186832	104.899932	3.048003	2.581428	2.303409	167.008452	77.641186	1.597819	0.807193	0.353505	74260.459648	447.810123
274.290801	209.981291	2.879215	2.239995	2.424526	136.266281	87.902543	0.586655	1.616337	0.487961	11723.992353	627.900731
153.669174	74.864386	2.487843	1.785580	2.723896	178.603308	49.960912	2.801721	1.534758	2.684393	239114.257549	479.421180
178.082964	73.205895	2.097502	0.247393	0.825660	188.680117	116.666212	2.967020	2.272860	2.970556	26017.032702	70.638404
218.878251	136.059119	1.062084	2.852840	1.983600	169.636817	76.281185	2.385966	2.891236	1.401944	279179.074520	526.762066
113.504845	47.564401	1.304639	2.817014	2.064263	59.382067	30.473182	2.405342	2.515854	2.196451	26474.339569	217.678600
164.662176	71.713060	2.466101	1.607955	2.902299	86.973123	28.721230	2.116974	2.388656	0.622266	137429.574516	388.493999
248.246710	190.711535	0.201119	0.579676	0.799995	146.370090	38.650317	3.141530	2.267507	1.276665	46436.190247	78.916166
186.829053	114.971511	2.307351	0.258183	2.134368	373.064743	271.983818	2.815153	2.477984	2.665438	100877.793101	208.344248
158.793303	67.375960	2.605329	3.062145	2.116841	163.939310	34.534836	1.437709	1.808657	1.775004	33778.969257	366.534029
171.587901	84.366862	3.139217	2.735080	3.013686	597.938915	42.828795	1.285615	0.973497	0.321636	104422.429792	691.439985
350.895947	254.897858	2.155894	2.673568	3.130673	214.526417	163.101083	1.121622	2.087734	1.442564	8982.867394	214.772764
201.731731	136.843019	1.795678	2.842512	2.689149	87.126892	42.467647	0.864832	0.822744	1.088159	8904.417360	271.707461
130.697906	36.278668	2.011326	2.733996	2.985520	120.829509	64.262683	2.476415	1.160491	1.148544	60034.004381	365.945530
235.195455	60.980700	2.214388	1.547451	1.027867	359.390601	39.222855	2.477867	0.639496	0.355428	174409.850334	377.444148
404.213315	349.553411	0.124379	2.989199	2.268287	149.923416	87.201569	0.005419	0.552597	1.433210	1.367538	870.712406
141.270605	54.334652	0.538592	0.758137	1.494665	145.166364	59.708088	2.342744	1.404591	1.563315	3199.783717	5.813377
228.820214	169.338261	0.071956	2.622915	1.373331	143.298751	66.968109	2.111488	2.603767	0.283064	43760.095675	153.816448
81.178749	47.195468	2.476874	0.038053	0.018986	373.622934	85.146674	2.753851	0.930958	1.984932	287076.234004	292.429356
128.806077	43.816847	2.528227	1.134500	1.700714	98.062450	17.134560	2.189834	1.050534	0.947380	44341.622213	119.684514
148.577606	93.882283	0.953979	3.005643	2.424052	157.508993	65.791997	0.903075	1.915842	0.666684	8254.303798	143.782371
694.779332	526.792495	1.238667	1.482612	2.207768	178.200852	80.145499	1.723359	1.858888	2.453655	122294.040124	232.748267
230.583906	128.738792	0.042150	3.097821	2.894555	347.742372	265.834714	2.063104	0.701241	2.888662	95720.225684	542.648950
203.427415	152.246981	0.595643	3.117546	2.915843	156.577532	55.813127	2.384322	1.516142	1.870376	84495.391387	337.828095
252.452329	171.612612	2.037812	2.773762	2.644031	182.085541	152.287536	2.517068	0.753028	1.257998	10824.849327	172.734915
247.228850	133.595151	0.423646	1.061449	2.728960	142.029666	28.211972	2.544640	1.771869	1.085774	55363.510002	73.816156
157.831622	57.226998	0.089095	2.267371	2.591405	153.083029	90.174836	2.046596	1.955779	0.817689	15318.233081	214.837535
341.670576	285.331322	0.745866	2.867982	2.530202	299.929760	69.214723	0.010072	2.586066	1.543930	7.626751	377.825191
172.065099	107.173284	0.648474	0.319494	1.578836	148.472938	24.454671	2.452297	2.230761	0.340402	57352.768804	73.020831
242.307962	89.767864	0.286722	2.965968	2.509219	82.968763	55.240077	0.572417	1.604731	0.183950	4334.999835	251.390080
167.146331	79.330685	1.339771	2.704581	2.240843	200.654110	133.739898	2.334476	1.423399	2.781227	79472.587775	243.052965
195.998867	106.362735	1.366683	2.265655	3.072901	149.883618	72.330487	1.797148	2.546107	0.060056	137159.655110	373.611712
204.314430	65.214275	2.784697	3.023392	2.056074	102.809887	40.759683	0.235727	1.130048	1.070528	473.266633	251.486201
181.091683	84.723386	2.133408	2.943816	3.099772	149.403400	20.261817	0.815775	2.943246	1.871895	26566.041734	452.417708
168.944647	77.120214	3.136698	2.093879	2.803776	140.326391	64.065457	1.278894	0.757264	2.289270	59666.461247	307.358611
123.413203	46.343807	1.853337	2.793613	2.718165	196.851110	64.321610	3.041356	2.755389	0.736402	101058.182885	456.027135
276.071405	148.958239	2.381950	1.949115	2.981254	257.679702	19.805505	0.778831	1.306791	2.048222	58867.497346	319.670692
79.177182	62.085044	1.706896	1.263375	1.479389	363.328133	50.894298	1.712442	2.988892	2.919424	100732.924937	286.987538
252.422293	219.992375	2.984736	2.150872	2.891110	194.994421	83.727895	1.287653	1.860591	1.625872	60294.188458	420.637522
626.673155	155.810915	2.718049	1.598323	1.730430	553.414375	78.476194	0.807886	2.633570	2.579022	25358.437627	300.377685
392.897407	137.184377	0.409609	3.116114	2.816117	210.915491	81.909062	0.748699	0.051972	0.405491	24954.654581	688.305670
497.014743	268.260546	2.527842	2.679738	2.259950	234.753101	60.154803	0.802997	0.958683	0.003110	67253.192760	991.137043
188.524556	119.793040	2.926922	3.114538	1.741453	168.276914	103.189648	2.610868	1.266851	0.094316	35445.713065	481.032873
180.042307	132.663883	1.642721	2.730644	2.830811	284.570169	101.912674	2.275181	1.194084	1.969043	54848.345144	450.013379
1781.884113	1603.030053	0.909704	2.554669	1.917792	340.054998	130.988765	2.031560	0.255026	0.055578	104472.584261	455.460582
194.384564	133.364942	2.655203	2.708103	2.451051	160.226024	142.947442	2.052515	1.068545	0.579095	17229.163025	425.641716
177.337522	127.008390	2.648848	2.935258	2.906326	159.164528	84.953307	3.000159	1.344186	0.733784	55854.875724	336.290095
371.140543	300.387423	2.090794	3.052792	2.650867	115.234247	70.517781	0.315948	0.415803	0.833259	2587.180155	404.810431
151.444068	88.216443	2.913239	2.663930	2.778521	233.810838	22.385778	1.064104	0.779129	1.921840	38487.063843	269.406945
437.899152	86.802079	3.080126	1.793854	1.617225	151.881330	61.107571	1.047865	0.072029	0.210334	42697.298630	267.166669
157.487144	99.633253	2.566382	2.159309	3.058936	167.049003	76.871865	3.039151	1.681920	1.774157	53977.667081	440.593944
201.949234	49.062095	0.214678	2.858190	2.575532	183.062032	155.698075	1.962811	1.705538	0.719525	12474.280169	409.223454
265.116816	100.473227	1.812858	0.522222	0.233274	121.009002	32.669935	0.817330	3.018156	2.064612	9648.182230	189.614231
175.978273	104.784724	1.767382	2.747765	2.676826	223.289267	78.657137	2.881749	0.987758	1.130471	253768.429952	623.409716
447.360175	376.143039	0.239222	2.530797	2.495942	164.171061	72.544139	2.935507	1.530429	1.627726	162118.830930	353.169783
149.728018	61.615250	2.092379	2.555042	3.141324	186.026174	103.001359	3.099675	2.471357	2.404770	16937.512146	413.165884
144.546934	60.796392	0.699644	1.220192	2.123318	152.198729	78.937718	1.824779	2.584056	2.824078	34940.107354	112.795991
235.498676	227.904778	2.194966	2.800337	2.727762	110.577994	23.109627	0.701231	2.228789	1.590540	4346.581793	261.609105
244.636448	77.342323	1.893163	2.862633	2.942398	182.233257	89.972707	0.861013	0.312682	2.110483	23201.550681	644.731552
458.377257	401.524750	1.079914	1.407131	1.372653	265.069262	64.041423	2.289390	2.427901	1.418646	69885.673542	198.163524
570.644017	475.865593	1.618035	3.117315	2.464873	134.030086	59.618859	2.771598	0.096659	1.224435	96853.117649	744.486009
110.114859	82.024343	2.022604	2.607648	2.850581	151.205175	60.010059	1.025808	2.358787	0.783070	67228.162152	433.870822
144.512274	74.848730	0.533186	2.764190	3.075726	140.138103	48.994197	0.379900	1.845768	1.692720	4920.240053	432.768526
142.623098	49.310609	1.491124	2.232933	2.417987	165.127046	67.788297	1.599794	0.997674	2.572086	79935.937560	203.052978
871.897944	324.555130	2.828890	2.578196	2.442129	190.283067	149.227130	2.346171	0.051942	1.363567	71663.133563	874.175039
220.823427	74.851399	2.480976	2.729629	3.048493	79.391676	45.104858	2.974891	0.887676	1.640141	37810.181352	590.497944
122.964838	80.565569	3.132288	2.048880	2.424270	194.897923	85.681896	1.516108	3.011431	0.283575	134544.400936	333.974098
458.656922	274.294756	3.131228	2.193901	2.987348	735.299285	649.031244	2.195975	1.366389	2.935270	38684.637647	289.628866
174.753917	80.795117	2.931328	2.550848	1.879426	168.806440	79.123857	1.039916	2.237957	1.750747	43702.863848	411.899509
223.418114	128.061578	2.941241	3.119741	2.127742	139.578449	82.999187	0.649873	0.152999	1.532295	6975.459330	745.842256
167.035854	70.200335	1.205459	0.472068	0.742298	191.537794	85.033299	2.980985	2.662441	2.508959	178852.379383	180.536384
180.283884	111.981911	0.453393	2.631380	2.627215	126.810251	20.826319	2.274392	0.176413	0.349789	68602.700398	268.251702
123.715468	23.048623	3.125194	0.393382	0.084349	93.556759	74.991530	3.034454	1.632363	2.897605	22354.052883	213.527123
170.002592	76.419036	2.076512	2.558929	2.856900	243.908331	105.718685	2.113177	0.164281	2.102142	80880.188332	330.544037
